0 1 1 2 1 0
0.0141135 0.985829 0.985829 1 1 0
0.0245646 0.97507 0.97507 1 1 0
0.0383112 0.960543 0.960543 1 1 0
0.0518312 0.945805 0.945805 1 1 0
0.0651112 0.93085 0.93085 1 1 0
0.0781367 0.915673 0.915673 1 1 0
0.0908925 0.900269 0.900269 1 1 0
0.103362 0.884632 0.884632 1 1 0
0.115528 0.868758 0.868758 1 1 0
0.127372 0.852642 0.852642 1 1 0
0.138873 0.83628 0.83628 1 1 0
0.150012 0.819669 0.819669 1 1 0
0.160765 0.802806 0.802806 1 1 0
0.17111 0.785689 0.785689 1 1 0
0.181021 0.768317 0.768317 1 1 0
0.190474 0.750692 0.750692 1 1 0
0.199443 0.732816 0.732816 1 1 0
0.207899 0.714692 0.714692 1 1 0
0.215817 0.696326 0.696326 1 1 0
0.223169 0.677726 0.677726 1 1 0
0.229927 0.658902 0.658902 1 1 0
0.236065 0.639868 0.639868 1 1 0
0.241559 0.620637 0.620637 1 1 0
0.246386 0.601228 0.601228 1 1 0
0.250524 0.581661 0.581661 1 1 0
0.253956 0.561958 0.561958 1 1 0
0.256669 0.542143 0.542143 1 1 0
0.258654 0.522241 0.522241 1 1 0
0.259904 0.50228 0.50228 1 1 0
0.260421 0.482287 0.482287 1 1 0
0.260437 0.478128 0.478128 1 1 0
0.260075 0.458132 0.458132 2 1 0
0.258999 0.438161 0.438161 2 1 0
0.257225 0.418239 0.418239 2 1 0
0.254776 0.39839 0.39839 2 1 0
0.25168 0.378631 0.378631 2 1 0
0.24797 0.358978 0.358978 2 1 0
0.243682 0.339443 0.339443 2 1 0
0.238859 0.320033 0.320033 2 1 0
0.23355 0.300751 0.300751 2 1 0
0.22781 0.281592 0.281592 2 1 0
0.221705 0.262547 0.262547 2 1 0
0.215309 0.243597 0.243597 2 1 0
0.208719 0.224714 0.224714 2 1 0
0.202057 0.205856 0.205856 2 1 0
0.195495 0.186964 0.186964 2 1 0
0.189285 0.167952 0.167952 2 1 0
0.18384 0.148707 0.148707 2 1 0
0.179893 0.129101 0.129101 2 1 0
0.178723 0.113781 0.113781 2 1 0
0.181553 0.0939817 0.0939817 1 1 0
0.191335 0.0765371 0.0765371 1 1 0
0.206656 0.0636823 0.0636823 1 1 0
0.224525 0.0546991 0.0546991 1 1 0
0.243431 0.0481748 0.0481748 1 1 0
0.262803 0.0432027 0.0432027 1 1 0
0.282412 0.0392634 0.0392634 1 1 0
0.302152 0.0360487 0.0360487 1 1 0
0.321971 0.0333645 0.0333645 1 1 0
0.34184 0.0310826 0.0310826 1 1 0
0.361743 0.0291141 0.0291141 1 1 0
0.381669 0.0273955 0.0273955 1 1 0
0.401611 0.0258798 0.0258798 1 1 0
0.421566 0.0245317 0.0245317 1 1 0
0.441529 0.0233236 0.0233236 1 1 0
0.4615 0.0222341 0.0222341 1 1 0
0.481475 0.0212458 0.0212458 1 1 0
0.501455 0.0203449 0.0203449 1 1 0
0.521438 0.0195198 0.0195198 1 1 0
0.541424 0.0187612 0.0187612 1 1 0
0.561411 0.0180611 0.0180611 1 1 0
0.581401 0.0174128 0.0174128 1 1 0
0.601392 0.0168106 0.0168106 1 1 0
0.621384 0.0162496 0.0162496 1 1 0
0.641377 0.0157258 0.0157258 1 1 0
0.661371 0.0152354 0.0152354 1 1 0
0.681366 0.0147752 0.0147752 1 1 0
0.701361 0.0143426 0.0143426 1 1 0
0.721357 0.013935 0.013935 1 1 0
0.741353 0.0135504 0.0135504 1 1 0
0.76135 0.0131867 0.0131867 1 1 0
0.781347 0.0128424 0.0128424 1 1 0
0.801344 0.0125159 0.0125159 1 1 0
